srcdate,filing_date,supplier_gvkey,supplier_tic,customer_tic,customer_gvkey,salecs,total_sale,weight_wji,source
2012-12-31,2013-01-29,005116,GNTX,GM,005073,109.956,1099.56,0.1,partner_only
2012-12-31,2013-01-29,005116,GNTX,TM,019661,153.938,1099.56,0.14,partner_only
2012-12-31,2013-02-06,005180,GSK,USA,014729,13734.885,43484.589,0.315856,partner_only
2012-12-31,,005242,6283B,AAP,,0.174,2.688,0.064732,ours_only
2012-12-31,,005242,6283B,DG,,0.131,2.688,0.048735,ours_only
2012-12-31,,005242,6283B,KSS,,0.228,2.688,0.084821,ours_only
2012-12-31,,005242,6283B,MCD,,0.106,2.688,0.039435,ours_only
2012-12-31,,005242,6283B,TSCO,,0.561,2.688,0.208705,ours_only
2012-12-31,,005296,6284B,RDEN,,1.84,7.523,0.244583,ours_only
2012-12-31,2013-02-25,005379,GLF,APC.1,011923,44.4,389.205,0.114079,both
2012-12-31,2013-02-25,005379,GLF,CVX,002991,42.0,389.205,0.107912,both
2012-12-31,2013-02-14,005496,NVRI,MT,065248,283.3,3046.018,0.093007,partner_only
2012-12-31,,005518,HAS,1231B,,449.788,4088.983,0.11,ours_only
2012-12-31,2013-02-07,005518,HAS,TGT,003813,408.898,4088.983,0.1,both
2012-12-31,,005742,CNP,0033A,,162.0,7452.0,0.021739,ours_only
2012-12-31,2013-02-27,005742,CNP,NRG,135990,648.0,7452.0,0.086957,both
2012-12-31,2013-01-24,005862,RYN,EMN,029392,229.53,1571.0,0.146104,both
2012-12-31,2013-01-17,006008,INTC,DELL,014489,7467.74,53341.0,0.14,partner_only
2012-12-31,2013-03-22,006013,CCRD,CTAS,003062,4.463,16.53,0.269994,both
2012-12-31,2013-02-20,006100,IDCC,BB,065986,,663.063,,partner_only
2012-12-31,2013-02-20,006100,IDCC,INTC,006008,377.946,663.063,0.57,both
2012-12-31,2013-02-20,006100,IDCC,KT,133104,,663.063,,partner_only
2012-12-31,2013-02-14,006130,INPHQ,ALU,101352,3.8,13.855,0.274269,partner_only
2012-12-31,2013-02-22,006136,IPG,JNJ,006266,,6956.2,,partner_only
2012-12-31,2013-02-22,006136,IPG,MSFT,012141,,6956.2,,partner_only
2012-12-31,2013-02-22,006136,IPG,VZ,002136,,6956.2,,partner_only
2012-12-31,2013-03-27,006311,PNRG,SUN.1,010156,17.376,120.825,0.143811,both
2012-12-31,,006661,FOURQ,JAKK,,0.333,3.325,0.10015,ours_only
2012-12-31,2013-02-25,006682,JEF,EXAS,141277,17.986,9193.689,0.001956,partner_only
2012-12-31,2013-01-29,006730,LLY,CAH,002751,,22603.4,,partner_only
2012-12-31,2013-01-29,006730,LLY,MCK,007171,,22603.4,,partner_only
2012-12-31,2013-02-21,006768,KATE,JWN,007922,,1505.094,,partner_only
2012-12-31,2013-02-26,006791,FACO,EXAS,141277,22.481,228.059,0.098575,partner_only
2012-12-31,2013-02-26,006791,FACO,OHI,025633,15.788,228.059,0.069228,partner_only
2012-12-31,2013-02-26,006845,LDL,F,004839,71.2,378.924,0.1879,both
2012-12-31,,006845,LDL,FIATY1,,38.0,378.924,0.100284,ours_only
2012-12-31,2013-03-27,006848,LGL,USA,014729,15.087,29.706,0.507877,partner_only
2012-12-31,2013-03-01,006946,MGA,F,004839,3848.0,30837.0,0.124785,both
2012-12-31,2013-03-01,006946,MGA,GM,005073,5704.0,30837.0,0.184973,both
2012-12-31,,006946,MGA,VWAGY,,3835.0,30837.0,0.124364,ours_only
2012-12-31,,007116,MAT,1231B,,700.0,6420.881,0.109019,ours_only
2012-12-31,2013-02-01,007116,MAT,TGT,003813,500.0,6420.881,0.077871,both
2012-12-31,2013-08-01,007124,MXWL,ABBNY,210418,,159.258,,partner_only
2012-12-31,2013-02-28,007152,MDRIQ,BHP,013312,364.162,3641.624,0.1,both
2012-12-31,2013-02-28,007152,MDRIQ,XOM,004503,873.99,3641.624,0.24,both
2012-12-31,2013-02-06,007241,CVS,ESRX,025356,11457.72,123133.0,0.093052,both
2012-12-31,2013-02-01,007257,MRK,AIQ.1,013657,,47267.0,,partner_only
2012-12-31,2013-02-01,007257,MRK,CAH,002751,,47267.0,,partner_only
2012-12-31,2013-02-01,007257,MRK,MCK,007171,,47267.0,,partner_only
2012-12-31,2013-03-07,007368,MSEX,HES,001380,2.6,110.379,0.023555,both
2012-12-31,2013-02-12,007526,QDEL,CAH,002751,,155.741,,partner_only
2012-12-31,2013-02-12,007526,QDEL,MCK,007171,,155.741,,partner_only
2012-12-31,2013-01-23,007585,MSI,MEA,160474,1826.58,8698.0,0.21,partner_only
2012-12-31,2013-02-27,007637,VTRS,CAH,002751,951.455,6796.11,0.14,both
2012-12-31,2013-02-27,007637,VTRS,MCK,007171,883.494,6796.11,0.13,both
2012-12-31,2013-03-12,007658,NL,HOG,012389,9.984,83.196,0.120006,both
2012-12-31,2013-02-04,007682,NANO,INTC,006008,40.782,182.881,0.222997,both
2012-12-31,,007694,MRNA.1,MIRN,,0.295,4.217,0.069955,ours_only
2012-12-31,2014-07-22,007694,MRNA.1,MON.1,140760,1.56,4.217,0.369931,both
2012-12-31,2013-02-26,007759,GPX,BAC,007647,,401.572,,partner_only
2012-12-31,2013-02-26,007759,GPX,CSCO,020779,,401.572,,partner_only
2012-12-31,2013-02-26,007759,GPX,F,004839,,401.572,,partner_only
2012-12-31,2013-02-26,007759,GPX,MSFT,012141,,401.572,,partner_only
2012-12-31,2013-02-26,007759,GPX,TXN,010499,,401.572,,partner_only
2012-12-31,2013-02-26,007759,GPX,URS,010813,,401.572,,partner_only
2012-12-31,2013-02-26,007759,GPX,X,023978,,401.572,,partner_only
2012-12-31,2013-02-01,007875,NWL,BBBY,147868,,5902.7,,partner_only
2012-12-31,2013-02-01,007875,NWL,OMX,002290,,5902.7,,partner_only
2012-12-31,2013-02-01,007875,NWL,SPLS.1,015521,,5902.7,,partner_only
2012-12-31,2013-02-01,007875,NWL,TGT,003813,,5902.7,,partner_only
2012-12-31,,007881,NEM,BCS1,,1022.0,9868.0,0.103567,ours_only
2012-12-31,2013-02-21,007881,NEM,BNS,015582,802.0,9868.0,0.081273,both
2012-12-31,,007994,WMB2,PSD1,,100.799,437.835,0.230221,ours_only
2012-12-31,,008148,OLP,FERG,,2.372,46.16,0.051386,ours_only
2012-12-31,2013-03-14,008148,OLP,HVT,005523,4.833,46.16,0.104701,both
2012-12-31,2013-03-07,008176,ORBT,BHI,001976,1.362,29.438,0.046267,both
2012-12-31,2013-03-07,008176,ORBT,RTN,008972,2.219,29.438,0.075379,both
2012-12-31,2013-03-07,008176,ORBT,VSAT,064088,1.486,29.438,0.050479,both
2012-12-31,2013-02-11,008213,ACH,COV,177264,1247.14,8908.145,0.14,both
2012-12-31,2013-02-11,008213,ACH,JNJ,006266,890.815,8908.145,0.1,both
2012-12-31,,008213,ACH,PINC,,1959.791,8908.145,0.22,ours_only
2012-12-31,2013-02-14,008334,PAR,MCD,007154,49.032,245.159,0.200001,both
2012-12-31,2013-02-14,008334,PAR,YUM,065417,36.774,245.159,0.150001,both
2012-12-31,2013-02-11,008363,PKY.1,BAC,007647,15.238,226.789,0.06719,both
2012-12-31,,008363,PKY.1,LPX,,2.49,226.789,0.010979,ours_only
2012-12-31,2013-02-11,008363,PKY.1,NBR,001661,4.744,226.789,0.020918,both
2012-12-31,2013-02-11,008363,PKY.1,SMRTQ,025186,2.334,226.789,0.010292,both
2012-12-31,2013-02-11,008363,PKY.1,SWN,009904,2.857,226.789,0.012598,both
2012-12-31,2013-02-25,008457,PRETQ,AEO,030059,10.497,435.52,0.024102,partner_only
2012-12-31,2013-02-25,008457,PRETQ,ANF,063643,5.027,435.52,0.011543,partner_only
2012-12-31,2013-02-25,008457,PRETQ,ASNAQ,004072,5.047,435.52,0.011588,both
2012-12-31,2013-02-25,008457,PRETQ,FL,011584,10.234,435.52,0.023498,both
2012-12-31,2013-02-25,008457,PRETQ,GCO,005109,4.975,435.52,0.011423,both
2012-12-31,2013-02-25,008457,PRETQ,LUXTY,020196,5.563,435.52,0.012773,both
2012-12-31,2013-02-25,008457,PRETQ,M,004611,4.28,435.52,0.009827,both
2012-12-31,2013-02-25,008457,PRETQ,RGS,009023,3.86,435.52,0.008863,partner_only
2012-12-31,2013-02-25,008457,PRETQ,SHLDQ,006307,7.321,435.52,0.01681,both
2012-12-31,2013-02-25,008457,PRETQ,SIG,015520,6.005,435.52,0.013788,both
2012-12-31,2013-02-25,008457,PRETQ,ZLC,011669,5.661,435.52,0.012998,both
2012-12-31,2013-02-27,008512,PDCE,DCP,165466,43.448,356.133,0.121999,both
2012-12-31,2013-01-29,008530,PFE,CAH,002751,5308.74,58986.0,0.09,both
2012-12-31,2013-01-29,008530,PFE,MCK,007171,7078.32,58986.0,0.12,both
2012-12-31,2013-02-25,008542,WTRG,OHI,025633,78.464,757.76,0.103547,partner_only
2012-12-31,2013-04-01,008838,PDO.1,PSX,170841,2.547,4.995,0.50991,both
2012-12-31,2013-03-06,008850,KWR,MT,065248,63.74,708.226,0.09,partner_only
2012-12-31,2013-01-31,009063,AN,OHI,025633,156.688,15668.8,0.01,partner_only
2012-12-31,2013-03-07,009256,RSE,AEO,030059,4.446,234.729,0.018941,partner_only
2012-12-31,,009256,RSE,CNK1,,4.446,234.729,0.018941,ours_only
2012-12-31,2013-03-07,009256,RSE,FL,011584,7.721,234.729,0.032893,both
2012-12-31,2013-03-07,009256,RSE,GCO,005109,3.744,234.729,0.01595,both
2012-12-31,2013-03-07,009256,RSE,M,004611,3.744,234.729,0.01595,both
2012-12-31,2013-03-07,009256,RSE,SHLDQ,006307,3.978,234.729,0.016947,both
2012-12-31,2013-03-07,009256,RSE,ZLC,011669,3.744,234.729,0.01595,both
2012-12-31,2013-04-16,009289,KIDBQ,TGT,003813,22.031,229.486,0.096001,both
2012-12-31,2013-03-08,009728,MUX,BNS,015582,,5.966,,partner_only
2012-12-31,2013-02-13,009835,PESXQ,CLR,003469,,919.443,,partner_only
2012-12-31,2013-02-13,009835,PESXQ,EC,287882,89.186,919.443,0.097,both
2012-12-31,2013-02-13,009835,PESXQ,HES,001380,,919.443,,partner_only
2012-12-31,2013-02-13,009835,PESXQ,WLL,155393,92.864,919.443,0.101,both
2012-12-31,,009919,AEBI,BAESY,,4.053,470.577,0.008613,ours_only
2012-12-31,2013-02-12,009919,AEBI,UPS,010920,59.074,470.577,0.125535,both
2012-12-31,2013-03-29,009954,SPIR.1,FSLR,175404,2.653,22.11,0.119991,both
2012-12-31,2013-03-04,010000,SMP,AAP,145977,142.337,948.916,0.15,both
2012-12-31,2013-03-04,010000,SMP,ORLY,028180,180.294,948.916,0.19,both
2012-12-31,2013-01-24,010016,SWK,LOW,006829,934.866,10190.5,0.091739,both
2012-12-31,2013-02-14,010086,STC,EXAS,141277,299.0,1906.112,0.156864,partner_only
2012-12-31,2013-03-01,010195,SSUP,F,004839,313.3,821.454,0.381397,both
2012-12-31,2013-03-01,010195,SSUP,GM,005073,217.5,821.454,0.264774,partner_only
2012-12-31,2013-02-21,010221,SBOW,SXEEQ,171139,60.961,554.194,0.109999,partner_only
2012-12-31,,010386,TECU,ELUXY,,61.538,854.7,0.072,ours_only
2012-12-31,2013-03-07,010386,TECU,WHR,011465,56.41,854.7,0.066,both
2012-12-31,2013-01-31,010420,TLAB,VZ,002136,252.624,1052.6,0.24,both
2012-12-31,2013-01-31,010443,TEN.2,CAT,002817,,7363.0,,partner_only
2012-12-31,2013-01-31,010443,TEN.2,F,004839,1104.45,7363.0,0.15,both
2012-12-31,2013-01-31,010443,TEN.2,GM,005073,1251.71,7363.0,0.17,partner_only
2012-12-31,2013-01-31,010443,TEN.2,HMC,005691,,7363.0,,partner_only
2012-12-31,2013-01-31,010443,TEN.2,HOG,012389,,7363.0,,partner_only
2012-12-31,2013-01-31,010443,TEN.2,KUBTY,006506,,7363.0,,partner_only
2012-12-31,2013-01-31,010443,TEN.2,PCAR,008253,,7363.0,,partner_only
2012-12-31,2013-01-31,010443,TEN.2,TM,019661,,7363.0,,partner_only
2012-12-31,2013-01-23,010453,TER,AAPL,001690,165.675,1656.75,0.1,both
2012-12-31,,010678,E1,PEG,,127.4,1234.101,0.103233,ours_only
2012-12-31,2013-02-26,010757,UNS,DSM,017200,1.0,1461.766,0.000684,partner_only
2012-12-31,2013-02-19,010877,UNTC,COP,008549,8.698,1315.123,0.006614,both
2012-12-31,2013-02-19,010877,UNTC,KOG,107755,52.972,1315.123,0.040279,both
2012-12-31,2013-02-19,010877,UNTC,OKE,008151,117.428,1315.123,0.089291,both
2012-12-31,2013-02-19,010877,UNTC,QEP,154357,79.458,1315.123,0.060419,both
2012-12-31,2013-02-19,010877,UNTC,VLO,015247,147.665,1315.123,0.112282,both
2012-12-31,2013-03-18,010930,UAMY,KSS,025283,2.287,12.043,0.189903,both
2012-12-31,,011065,VSEC,9352B,,130.866,546.755,0.23935,ours_only
2012-12-31,2013-11-04,011124,VECO,WDC,011399,,516.02,,partner_only
2012-12-31,2013-02-26,011220,VNO,9470B,161000,3.119,2992.574,0.001042,both
2012-12-31,2013-02-26,011220,VNO,BA,002285,16.61,2992.574,0.00555,both
2012-12-31,2013-02-26,011220,VNO,BAC,007647,34.84,2992.574,0.011642,both
2012-12-31,2013-02-26,011220,VNO,BBY,002184,13.567,2992.574,0.004534,both
2012-12-31,2013-02-26,011220,VNO,HD,005680,23.037,2992.574,0.007698,partner_only
2012-12-31,2013-02-26,011220,VNO,KSS,025283,8.589,2992.574,0.00287,both
2012-12-31,2013-02-26,011220,VNO,LMT,006774,13.625,2992.574,0.004553,both
2012-12-31,2013-02-26,011220,VNO,LOW,006829,12.666,2992.574,0.004232,both
2012-12-31,2013-02-26,011220,VNO,SHLDQ,006307,8.084,2992.574,0.002701,both
2012-12-31,2013-02-26,011220,VNO,WMT,011259,17.143,2992.574,0.005729,both
2012-12-31,2013-02-13,011301,ELME,BAH,185881,,305.958,,partner_only
2012-12-31,2013-02-13,011301,ELME,GD,005046,,305.958,,partner_only
2012-12-31,2013-02-14,011644,KEGX,OXY,008068,196.007,1960.07,0.1,both
2012-12-31,2013-02-11,011745,QLYS,DELL,014489,4.571,91.42,0.05,partner_only
2012-12-31,2013-02-20,011796,LCII,THO,010549,306.382,901.123,0.34,both
2012-12-31,2013-03-27,012081,LAND,DOLE.1,002812,2.6,3.393,0.766284,both
2012-12-31,2013-03-28,012096,ELA,NTR,016582,54.987,127.877,0.429999,partner_only
2012-12-31,2013-02-07,012140,NNN,SUSS,165702,,357.066,,partner_only
2012-12-31,2013-03-07,012181,RGEN,BMY,002403,14.944,62.267,0.239999,both
2012-12-31,2013-03-07,012181,RGEN,PFE,008530,,62.267,,partner_only
2012-12-31,2013-01-24,012215,CY,AVT,001919,103.908,769.687,0.135,both
2012-12-31,2013-03-01,012250,AMAG,CAH,002751,10.245,85.378,0.119996,both
2012-12-31,2013-03-01,012250,AMAG,MCK,007171,14.514,85.378,0.169997,both
2012-12-31,,012252,XOMA,TAK,,1.094,33.782,0.032384,ours_only
2012-12-31,,012256,SXCL,CLR,,11.1,100.104,0.110885,ours_only
2012-12-31,2013-02-14,012392,SKYW,DAL,003851,,3534.372,,partner_only
2012-12-31,2013-01-31,012432,HCRSQ,HAL,005439,,75.634,,partner_only
2012-12-31,2013-01-31,012432,HCRSQ,WFRD,004367,,75.634,,partner_only
2012-12-31,2013-03-15,012578,VHI,HOG,012389,9.984,2087.3,0.004783,both
2012-12-31,2013-02-06,012598,PAMT,GM,005073,64.708,380.633,0.170001,both
2012-12-31,2013-01-22,012625,MRTN,GIS,005071,,638.456,,partner_only
2012-12-31,2013-02-14,012691,TGX,BCR,002044,5.899,82.559,0.071452,both
2012-12-31,2013-02-21,012796,CLGX,WFC,008007,169.304,1567.633,0.108,both
2012-12-31,2013-02-27,012892,SUN,SUSS,165702,2558.869,4277.341,0.598238,both
2012-12-31,2013-02-12,013125,DOC,AMGN,001602,55.037,1955.177,0.028149,both
2012-12-31,2013-02-12,013125,DOC,BKD,164652,88.142,1955.177,0.045081,both
2012-12-31,2013-02-12,013125,DOC,ESC,061584,144.804,1955.177,0.074062,both
2012-12-31,2013-02-12,013125,DOC,EXAS,141277,98.018,1955.177,0.050133,partner_only
2012-12-31,2013-02-12,013125,DOC,OHI,025633,67.393,1955.177,0.034469,partner_only
2012-12-31,2013-02-12,013125,DOC,SRZ,062967,94.438,1955.177,0.048302,both
2012-12-31,2013-02-12,013125,DOC,THC,007750,23.094,1955.177,0.011812,both
2012-12-31,2013-03-07,013189,CDR,CKEC,012669,1.034,142.255,0.007269,both
2012-12-31,2013-03-07,013189,CDR,DKS,150139,0.812,142.255,0.005708,both
2012-12-31,2013-03-07,013189,CDR,DLTR,031587,1.928,142.255,0.013553,both
2012-12-31,2013-03-07,013189,CDR,KSS,025283,1.113,142.255,0.007824,both
2012-12-31,2013-03-07,013189,CDR,RADCQ,009155,0.799,142.255,0.005617,both
2012-12-31,2013-03-07,013189,CDR,SPLS.1,015521,1.701,142.255,0.011957,both
2012-12-31,,013235,ICCC,AHII.,,1.887,5.39,0.350093,ours_only
2012-12-31,2013-02-14,013235,ICCC,MWIV,163893,0.755,5.39,0.140074,both
2012-12-31,,013251,MAMP,IP,,0.619,5.727,0.108085,ours_only
2012-12-31,,013251,MAMP,UNP,,3.757,5.727,0.656015,ours_only
2012-12-31,,013431,BRY,EIX1,,16.078,974.832,0.016493,ours_only
2012-12-31,,013431,BRY,PCG1,,18.875,974.832,0.019362,ours_only
2012-12-31,2013-02-28,013431,BRY,XOM,004503,374.432,974.832,0.384099,both
2012-12-31,2013-02-25,013579,EQC,BK,002019,11.156,1025.94,0.010874,both
2012-12-31,2013-02-25,013579,EQC,EXAS,141277,48.83,1025.94,0.047595,partner_only
2012-12-31,2013-02-25,013579,EQC,JPM,002968,12.17,1025.94,0.011862,both
2012-12-31,2013-02-25,013579,EQC,OHI,025633,26.885,1025.94,0.026205,partner_only
2012-12-31,2013-02-25,013579,EQC,ORB,021496,10.142,1025.94,0.009886,both
2012-12-31,2013-02-25,013579,EQC,PNC,008245,14.199,1025.94,0.01384,both
2012-12-31,2013-02-25,013579,EQC,WLY,011499,14.199,1025.94,0.01384,partner_only
2012-12-31,2013-03-07,013630,EDAC,GE,005047,79.703,106.468,0.74861,partner_only
2012-12-31,2013-02-27,013800,AFAM,OHI,025633,46.702,348.524,0.133999,partner_only
2012-12-31,2013-02-19,013835,RGLS,AZN,028272,0.559,12.7,0.044016,partner_only
2012-12-31,,014043,PCAR1,SWFT,,55.134,510.5,0.108,ours_only
2012-12-31,2013-02-26,014304,AKRXQ,CAH,002751,43.547,256.158,0.170001,both
2012-12-31,2013-02-26,014304,AKRXQ,MCK,007171,28.177,256.158,0.109999,both
2012-12-31,2013-01-23,014324,ALTR.1,ARW,001773,713.214,1783.035,0.4,both
2012-12-31,2013-01-23,014324,ALTR.1,MEA,160474,445.759,1783.035,0.25,partner_only
2012-12-31,2013-02-19,014401,ITIC,EXAS,141277,25.451,115.079,0.221161,partner_only
2012-12-31,2013-03-15,014583,PCFO,BOH,002005,2.27,46.984,0.048314,both
2012-12-31,2013-03-15,014583,PCFO,CFN,183257,2.962,46.984,0.063043,both
2012-12-31,2013-02-05,014793,ARCH,X,023978,,4159.038,,partner_only
2012-12-31,2013-03-26,014794,CMT,PCAR,008253,57.252,162.45,0.352428,both
2012-12-31,2013-02-06,014824,CINF,EXAS,141277,7.0,4111.0,0.001703,partner_only
2012-12-31,2013-02-06,014824,CINF,OHI,025633,364.0,4111.0,0.088543,partner_only
2012-12-31,,014895,MSEL,AAPL,,13.935,58.061,0.240006,ours_only
2012-12-31,2013-02-12,015111,RPT.1,ASNAQ,004072,2.033,131.92,0.015411,both
2012-12-31,2013-02-12,015111,RPT.1,BBBY,147868,3.681,131.92,0.027903,both
2012-12-31,2013-02-12,015111,RPT.1,BBY,002184,2.721,131.92,0.020626,both
2012-12-31,2013-02-12,015111,RPT.1,DLTR,031587,2.913,131.92,0.022082,both
2012-12-31,2013-02-12,015111,RPT.1,HD,005680,3.11,131.92,0.023575,both
2012-12-31,,015111,RPT.1,JAS,,2.51,131.92,0.019027,ours_only
2012-12-31,2013-02-12,015111,RPT.1,KSS,025283,2.223,131.92,0.016851,both
2012-12-31,2013-02-12,015111,RPT.1,OMX,002290,2.429,131.92,0.018413,both
2012-12-31,2013-02-12,015111,RPT.1,PETM,028648,2.511,131.92,0.019034,both
2012-12-31,,015111,RPT.1,PUSH.1,,2.791,131.92,0.021157,ours_only
2012-12-31,2013-02-12,015111,RPT.1,ROST,009248,1.954,131.92,0.014812,both
2012-12-31,2013-02-12,015111,RPT.1,SPLS.1,015521,2.492,131.92,0.01889,both
2012-12-31,2013-02-12,015111,RPT.1,SVU,010190,2.201,131.92,0.016684,both
2012-12-31,2013-02-12,015111,RPT.1,WFM,024893,2.286,131.92,0.017329,both
2012-12-31,,015129,LKAI,KGC,,1.726,1.726,1.0,ours_only
2012-12-31,2013-02-05,015396,SXCP,AKS,029968,510.9,740.2,0.690219,both
2012-12-31,2013-02-05,015396,SXCP,MT,065248,207.3,740.2,0.280059,partner_only
2012-12-31,2013-03-27,015489,HGENQ,SNY,101204,6.098,6.098,1.0,both
2012-12-31,2013-02-05,015708,AGN.2,CAH,002751,816.358,5806.1,0.140604,both
2012-12-31,2013-04-30,016026,SDLPQ,BP,002410,92.085,613.9,0.15,both
2012-12-31,2013-04-30,016026,SDLPQ,CVX,002991,85.946,613.9,0.14,both
2012-12-31,2013-04-30,016026,SDLPQ,XOM,004503,214.865,613.9,0.35,both
2012-12-31,2013-03-15,016101,ABBV,CAH,002751,,18380.0,,partner_only
2012-12-31,2013-03-15,016101,ABBV,MCK,007171,,18380.0,,partner_only
2012-12-31,2013-02-27,016225,WES,APC.1,011923,671.058,849.44,0.79,both
2012-12-31,2013-02-01,016477,LEA,F,004839,2884.266,14567.0,0.198,both
2012-12-31,2013-03-07,016486,BCC,HD,005680,304.9,2779.062,0.109713,partner_only
2012-12-31,,016597,LSCC,NUHC,,92.154,279.256,0.329998,ours_only
2012-12-31,2013-03-11,016775,CIA,EXAS,141277,5.318,202.759,0.026228,partner_only
2012-12-31,,017277,NVEE,SRE4,,11.509,60.576,0.189993,ours_only
2012-12-31,,017494,MAMA,PUSH.1,,1.604,4.583,0.349989,ours_only
2012-12-31,,017550,HAWK,SWY,,117.006,959.069,0.122,ours_only
2012-12-31,,017626,AHH,BWLD,,0.109,108.482,0.001005,ours_only
2012-12-31,,017626,AHH,PETM,,0.619,108.482,0.005706,ours_only
2012-12-31,,017626,AHH,RADCQ,,0.484,108.482,0.004462,ours_only
2012-12-31,,017931,PTLA,NVS,,70.084,72.042,0.972821,ours_only
2012-12-31,,017956,FI.4,CVX,,84.504,1055.925,0.080028,ours_only
2012-12-31,,018005,CSG,3REMC,,2.579,188.114,0.01371,ours_only
2012-12-31,,018005,CSG,AMZN,,16.831,188.114,0.089472,ours_only
2012-12-31,,018005,CSG,CMCSA,,4.819,188.114,0.025617,ours_only
2012-12-31,,018005,CSG,ESAIY,,5.189,188.114,0.027584,ours_only
2012-12-31,,018005,CSG,FMC,,2.116,188.114,0.011248,ours_only
2012-12-31,,018005,CSG,JPM,,5.973,188.114,0.031752,ours_only
2012-12-31,,018005,CSG,NUAN,,5.665,188.114,0.030115,ours_only
2012-12-31,,018005,CSG,RTN,,10.023,188.114,0.053282,ours_only
2012-12-31,,018005,CSG,TWC,,2.814,188.114,0.014959,ours_only
2012-12-31,,018005,CSG,WHR,,3.264,188.114,0.017351,ours_only
2012-12-31,,018103,CMRF,BJ.1,,5.851,7.838,0.746491,ours_only
2012-12-31,,018103,CMRF,DG,,2.104,7.838,0.268436,ours_only
2012-12-31,,018103,CMRF,DKS,,1.81,7.838,0.230926,ours_only
2012-12-31,,018103,CMRF,KSS,,2.036,7.838,0.25976,ours_only
2012-12-31,,018103,CMRF,PETM,,1.241,7.838,0.158331,ours_only
2012-12-31,,018104,9075B,3274B,,0.548,12.837,0.042689,ours_only
2012-12-31,,018104,9075B,BBY,,0.298,12.837,0.023214,ours_only
2012-12-31,,018104,9075B,CONNQ,,0.954,12.837,0.074316,ours_only
2012-12-31,,018104,9075B,RADCQ,,3.286,12.837,0.255979,ours_only
2012-12-31,,018104,9075B,TSCO,,0.837,12.837,0.065202,ours_only
2012-12-31,,018179,WPT,PSX,,10.375,74.109,0.139996,ours_only
2012-12-31,,018271,YUME,OMC,,24.516,116.744,0.209998,ours_only
2012-12-31,,018315,PGEN,FCSC,,0.219,13.925,0.015727,ours_only
2012-12-31,,018315,PGEN,OGEN,,0.836,13.925,0.060036,ours_only
2012-12-31,,018321,SIRE,ARD,,52.732,462.563,0.114,ours_only
2012-12-31,,018430,FPRX,HGSI,,0.9,9.983,0.090153,ours_only
2012-12-31,,018443,ATHL,OXY,,45.562,157.111,0.289999,ours_only
2012-12-31,,018468,PAGP,MPC,,6047.52,37797.0,0.16,ours_only
2012-12-31,,018509,IPWR,LMT,,0.154,1.127,0.136646,ours_only
2012-12-31,,018510,XLRN,CELG,,4.914,15.254,0.322145,ours_only
2012-12-31,,018564,AAOI,CSCO,,21.2,63.421,0.334274,ours_only
2012-12-31,,018564,AAOI,MSFT,,1.649,63.421,0.026001,ours_only
2012-12-31,,018677,PEGI,PCG1,,26.456,114.528,0.231,ours_only
2012-12-31,,018679,SEMI.1,STM,,102.1,934.2,0.109291,ours_only
2012-12-31,2013-10-07,018868,OCIP,MEOH,013971,25.158,224.629,0.111998,both
2012-12-31,,018878,CBIO,PFE,,15.257,15.257,1.0,ours_only
2012-12-31,,018879,MVNR.1,CSCO,,25.725,73.84,0.348388,ours_only
2012-12-31,,018879,MVNR.1,T,,15.506,73.84,0.209995,ours_only
2012-12-31,,018879,MVNR.1,TMUS,,8.122,73.84,0.109995,ours_only
2012-12-31,,018926,DLNG,BRGYY,,44.949,77.498,0.580002,ours_only
2012-12-31,,018938,XNCR,AMGN,,1.8,9.524,0.188996,ours_only
2012-12-31,,018947,VCYT,AET,,1.512,11.628,0.130031,ours_only
2012-12-31,,019412,ITCI,TAK,,3.118,3.118,1.0,ours_only
2012-12-31,,019845,LMNS,BSX,,11.515,248.59,0.046321,ours_only
2012-12-31,,019849,ATEN,DCMYY,,38.421,120.066,0.319999,ours_only
2012-12-31,,019849,ATEN,NIPNY,,40.822,120.066,0.339996,ours_only
2012-12-31,,019910,OPWR,NGG,,7.763,51.756,0.149992,ours_only
2012-12-31,,019910,OPWR,PCG1,,7.246,51.756,0.140003,ours_only
2012-12-31,2013-02-05,019965,POPE,WY,011456,10.6,54.043,0.19614,both
2012-12-31,,020033,ALDR,BMY,,19.968,20.067,0.995067,ours_only
